,Unnamed: 0,post_id,time,text,reaction_count,label
837,849,406107934886849,2022-07-07 10:13:42,"Even though Facebook (aka Meta) says it prohibits unlicensed gun sales on its platforms, that's not the whole truth. Facebook lets gun sellers and buyers violate that rule TEN TIMES before they are kicked off the social network. Tell Facebook: #NoSecondChances for unlicensed gun sellers, and buyers. Add your name: bit.ly/FB_No2ndChances",182,1
838,850,405609841603325,2022-07-06 14:47:42,"Our hearts are with the Highland Park community, and all communities shaken by gun violence over the deadly July 4th weekend. Honor them by sharing their stories. Give the shooter #NoNotoriety.⁠ ⁠ Irina McCarthy, 35, and Kevin McCarthy, 37, met at work and were married five years ago. Their 2-year old son, Aiden, was found alone and was helped by other parade-goers. He was reunited with his grandparents who will raise him, but he will never have the love and support of his parents. ⁠ ⁠ Jacquelyn “Jacki” Sundheim, 63, was a lifelong congregant, preschool teacher, and events coordinator of the North Shore Congregation of Israel in Glencoe. The synagogue said, ""Jacki’s work, kindness and warmth… More",8500,1
839,851,405525291611780,2022-07-06 11:59:55,"Shannon is right: What is freedom if we aren’t free to enjoy parades, go grocery shopping, learn in school, or do anything without the threat of gun violence?",5000,1
840,852,405092048321771,2022-07-05 20:30:32,"UPDATE: The parents of 2-year-old Aiden McCarthy, who was found and protected by strangers amid the chaos of the Highland Park parade shooting, have been identified as Kevin McCarthy, 37, and Irina McCarthy, 35. Both were tragically killed in the shooting. CBSNEWS.COM Both parents of toddler found by strangers were killed in Highland Park mass shooting",6100,1
841,853,405060181658291,2022-07-05 19:00:03,"If America is truly “the land of the free,” then people in America should be able to celebrate this freedom without the threat of being gunned down.",1300,1
842,854,405000801664229,2022-07-05 16:20:35,"As gun violence continues to surge in communities across the country, it's more important than ever to elect gun sense champions like New Jersey Gov. Phil Murphy who are committed to taking action to end gun violence. Just today, Gov. Murphy signed a sweeping package of gun safety bills into law, including measures to hold bad actors in the firearm industry accountable, closing loopholes for importing out-of-state firearms, and strengthening the state’s firearm permitting laws. Great job, Moms Demand Action - NJ! Correction: The number of gun safety bills signed into law was seven. Moms Demand Action - NJ July 5, 2022 at 3:36 PM · WE DID IT – New Jersey volunteers worked tirelessly to elect gun sense champions like Governor Murphy into office, and it is paying off. Today, the Governor signed a sweeping package of gun safety measures into law. New Jersey volunteers work year-round to end gun violence in our communities. Get involved today by texting READY to 644-33! Correction: The number of gun safety bills signed into law was seven.",3400,1
843,855,404956691668640,2022-07-05 14:35:44,"From parade-goers shot at random, to Black men shot by police, to police officers shot by domestic abusers, to transgender women shot by hateful people, recent headlines show that no one is safe from the threat of gun violence in this country. Police in Akron, Ohio shot and killed Jayland Walker—a 25-year-old Black man—during a traffic stop last week. According to reports, police fired nearly 100 times and Jayland was struck 60 times. Police confirmed that Jayland was unarmed when he was shot. Six people were killed and at least two dozen more were wounded at a July 4th parade in Highland Park, IL when a gunman opened fire on parade-goers from the roof of a nearby business. A grandfather… NWITIMES.COM 3 dead, 7 injured in shooting at Region Independence Day block party, officials say",228,1
844,856,404913485006294,2022-07-05 13:06:52,"Jayland Walker, a former standout high school wrestler and DoorDash driver with aspirations to start his own delivery business, was only 25 years old when he was shot and killed by Akron police officers last week following a traffic violation. He suffered at least 60 gunshot wounds. Police are nearly three times more likely to shoot and kill Black Americans than white Americans—and in Ohio, almost five times. It’s past time for life-saving changes to be made to our systems of policing. Jayland should be alive today. His family deserves accountability.",1100,1
845,857,404331715064471,2022-07-04 14:53:20,"At least six people are dead and 26 more are wounded following a shooting at a Fourth of July parade in Highland Park. Freedom should mean being able to enjoy a parade with our families without worrying about gun violence. We are holding the victims, survivors, and the entire community in our hearts. We all deserve to live without fear of gun violence. USATODAY.COM 6 dead, dozens wounded in shooting rampage at July 4th parade in Chicago suburb of Highland Park",740,1
846,859,404155438415432,2022-07-04 09:04:00,"La’Shay Black was inspired to join our movement by Rep. Lucy McBath, who ran for Congress in honor of her son, Jordan, who was shot and killed when he was just 17. “I greatly admire the way she channeled her grief and rage into political action.” Read more from La'Shay. MOMSDEMANDACTION.ORG La’Shay Black: ‘We fought hard for this victory, and I’m willing to continue the fight’",270,1
847,860,403798208451155,2022-07-03 19:00:02,"“New Yorkers have paid for the gun industry’s reckless, dangerous, and illegal business practices with their lives. Now that we have the tools to hold rogue gun suppliers accountable, those days are drawing to a close.” - Nick Suplina, senior VP of law and policy, Everytown for Gun Safety THEHILL.COM New York AG sues 10 ‘ghost gun’ manufacturers",1300,1
848,861,403681528462823,2022-07-03 14:00:06,"Edie Smith’s 14-year-old niece, Shannon, had just graduated from the eighth grade when she was killed by a bullet that fell from the sky in what should have been a safe place—her backyard. This July 4th weekend, remember what goes up must come down. Read and share Edie’s Moments That Survive story and discourage others from engaging in celebratory gunfire: buff.ly/3ApM8p9",1100,1
849,862,403511761813133,2022-07-03 09:00:05,"Melody Geddis McFadden joined Moms Demand Action after her niece, Sandy Pa’Trice, was shot and killed in 2014. She also founded a program—Survivor Smiles—that supports gun violence survivors when they need it most. Read more about Melody’s inspiring work: buff.ly/3btmI1S",1500,1
850,863,403113891852920,2022-07-02 19:00:04,"An analysis recently revealed that road rage shootings are on the rise in the U.S. In fact, last year was one of the deadliest years on record for the United States. The data is clear: With easy access to guns, road rage can turn deadly. NBCNEWS.COM Suspected road-rage shooter killed man near Philadelphia for driving too slow, police say",323,1
851,864,402840401880269,2022-07-02 09:00:42,"Montana’s gun laws are some of the weakest in the country, but that doesn’t stop Dannette Fadness from pushing for gun safety measures in her state. “I know that by talking to families about responsible storage... I personally am saving lives.” MOMSDEMANDACTION.ORG Dannette Fadness: Making an impact in Montana, a state with some of the weakest gun laws in the country",558,1
852,865,402476705249972,2022-07-01 19:00:02,"“Moms are the secret sauce because we multitask, we are committed to incrementalism, we are fierce protectors, and we need to be empowered.” - Shannon Watts, founder, Moms Demand Action PROGRESSIVE.ORG The Inescapable, Ongoing Impact of Gun Violence",708,1
853,866,402189185278724,2022-07-01 09:09:17,"Michele Mueller’s nearly-decade-long journey as an advocate for gun safety has had many peaks and valleys, but she remains steadfast that there is a path forward to ending gun violence in America. Take a moment this weekend to read her inspiring story: buff.ly/3OTMVoU",629,1
